1.237760037183761597e-01 3.429153561592102051e-02 -1.278630733489990234e+00 -9.002798795700073242e-01 -5.299552679061889648e-01 -1.115412414073944092e-01 2.672710120677947998e-01 -3.532780408859252930e-01 7.762579917907714844e-01 -4.067859947681427002e-01 -1.129589788615703583e-02 8.006843328475952148e-01
1.194961071014404297e+00 -1.237346172332763672e+00 1.175047039985656738e+00 -7.066029906272888184e-01 9.588256478309631348e-02 2.634548768401145935e-02 -1.262050509452819824e+00 1.287682771682739258e+00 -1.540265083312988281e-01 3.222580552101135254e-01 -8.559904694557189941e-01 9.623753428459167480e-01
1.324575543403625488e-01 -1.941313147544860840e+00 9.115387201309204102e-01 -1.314449071884155273e+00 -8.973425030708312988e-01 -4.146751463413238525e-01 4.483487606048583984e-01 -1.992875576019287109e+00 5.096146836876869202e-03 -1.980207920074462891e+00 -1.054079174995422363e+00 -5.852155685424804688e-01
-1.038788437843322754e+00 -1.297113180160522461e+00 -2.338515073060989380e-01 1.674446821212768555e+00 1.910920023918151855e+00 2.166019380092620850e-01 -1.689666986465454102e+00 1.263315558433532715e+00 4.513632133603096008e-02 2.339558899402618408e-01 -7.662482857704162598e-01 -3.542719781398773193e-01
1.067486524581909180e+00 -4.912252426147460938e-01 1.975644350051879883e+00 -7.058252096176147461e-01 -4.087288975715637207e-01 5.382316708564758301e-01 -1.376572996377944946e-01 8.643533587455749512e-01 7.426331043243408203e-01 5.842083692550659180e-02 1.437950730323791504e+00 -9.351481795310974121e-01
-2.742866754531860352e+00 2.254982106387615204e-02 -9.141243100166320801e-01 -2.634365558624267578e-01 -2.378297805786132812e+00 1.172657370567321777e+00 8.739238604903221130e-03 -1.051169276237487793e+00 2.400856971740722656e+00 -7.358632087707519531e-01 -4.557682573795318604e-02 7.564847469329833984e-01
1.429145693778991699e+00 1.419433832168579102e+00 1.942082405090332031e+00 9.824056029319763184e-01 -1.818061947822570801e+00 2.460248947143554688e+00 -4.904804378747940063e-02 1.625067591667175293e+00 3.275469541549682617e-01 4.270409047603607178e-01 -1.187559247016906738e+00 -3.691609501838684082e-01
-2.698901593685150146e-01 -9.308068752288818359e-01 -1.569121718406677246e+00 -7.155721187591552734e-01 6.652749776840209961e-01 -4.479542672634124756e-01 2.766726315021514893e-01 -7.902902364730834961e-01 9.141682386398315430e-01 -7.817672491073608398e-01 -4.204706251621246338e-01 -1.024073839187622070e+00
2.157186567783355713e-01 1.398774504661560059e+00 6.699737906455993652e-01 6.722817420959472656e-01 -2.683532238006591797e-01 -2.080271959304809570e+00 -1.274203658103942871e+00 1.283224523067474365e-01 5.497101545333862305e-01 -5.705316066741943359e-01 2.732589244842529297e-01 -3.952249288558959961e-01
-2.260637581348419189e-01 2.079231500625610352e+00 -1.717271208763122559e+00 3.611038923263549805e-01 -1.133698463439941406e+00 2.116649597883224487e-01 -5.612266659736633301e-01 -1.112740874290466309e+00 -3.100748062133789062e-01 -2.064703963696956635e-02 -7.551188468933105469e-01 1.252295017242431641e+00
-1.138898849487304688e+00 9.008260965347290039e-01 -3.530948609113693237e-02 -1.285062432289123535e+00 -8.632868528366088867e-01 4.100265502929687500e-01 -1.488407850265502930e+00 9.259627014398574829e-02 -1.125044584274291992e+00 7.556155323982238770e-02 5.941699743270874023e-01 7.098212838172912598e-01
-4.471275508403778076e-01 -1.668377965688705444e-01 2.143844813108444214e-01 1.069008946418762207e+00 5.231353640556335449e-01 1.583139151334762573e-01 4.595979452133178711e-01 1.854948163032531738e+00 1.387272775173187256e-01 6.984195709228515625e-01 -8.687963336706161499e-02 -5.161170959472656250e-01
8.964238166809082031e-01 2.237826399505138397e-02 -1.015810132026672363e+00 1.610510945320129395e-01 6.925038099288940430e-01 -1.165317893028259277e+00 1.036042451858520508e+00 7.030172348022460938e-01 -1.148336648941040039e+00 -2.554489672183990479e-01 2.017929553985595703e+00 -5.457579493522644043e-01
4.352986440062522888e-02 2.690128087997436523e+00 -4.225543141365051270e-01 4.022133350372314453e+00 2.010454833507537842e-01 -8.126733303070068359e-01 -1.379062533378601074e-01 -2.462369203567504883e-01 6.564848590642213821e-03 5.432426929473876953e-01 5.043048262596130371e-01 8.518515825271606445e-01
1.138608098030090332e+00 -6.453073620796203613e-01 9.725542664527893066e-01 -4.283644258975982666e-01 -1.819353550672531128e-01 6.701141595840454102e-01 -1.364061355590820312e+00 -1.670706868171691895e+00 1.337555885314941406e+00 -1.556151747703552246e+00 -1.292470395565032959e-01 -5.952810049057006836e-01
2.352030724287033081e-01 -7.998680472373962402e-01 -6.802993416786193848e-01 -4.114537239074707031e-01 1.438266515731811523e+00 2.130534052848815918e-01 -4.643239676952362061e-01 1.490453958511352539e+00 1.387170791625976562e+00 8.797573447227478027e-01 -6.717742085456848145e-01 1.077899813652038574e+00
-1.374778032302856445e+00 2.939212918281555176e-01 2.971358597278594971e-01 -9.302923828363418579e-02 -9.153534770011901855e-01 7.207284681499004364e-03 5.281137228012084961e-01 2.736202180385589600e-01 1.710152745246887207e+00 1.181469798088073730e+00 1.529279589653015137e+00 3.786923587322235107e-01
2.363648712635040283e-01 1.700457453727722168e+00 -2.509075641632080078e+00 6.727625727653503418e-01 6.931062936782836914e-01 1.044823527336120605e+00 -1.273741006851196289e+00 6.651266813278198242e-01 -4.627873376011848450e-02 1.234710812568664551e+00 -2.428934723138809204e-01 -1.625953614711761475e-01
-1.127008676528930664e+00 -1.070290923118591309e+00 -8.078287839889526367e-01 -3.532885611057281494e-01 1.819094419479370117e+00 -5.154516696929931641e-01 -1.269142985343933105e+00 6.723674535751342773e-01 1.120579481124877930e+00 -4.308067858219146729e-01 -4.657398536801338196e-02 9.646999835968017578e-02
-8.754230737686157227e-01 2.818334817886352539e+00 9.243754297494888306e-02 8.789464831352233887e-01 3.061547875404357910e-01 5.280345082283020020e-01 -5.102931261062622070e-01 -1.270968914031982422e+00 -1.159986615180969238e+00 -4.037205278873443604e-01 1.360947191715240479e-01 -1.010834425687789917e-01
5.757579207420349121e-01 -1.301864862442016602e+00 -9.443364292383193970e-02 -4.546068310737609863e-01 -5.711330771446228027e-01 -3.332352042198181152e-01 2.588717937469482422e-01 -1.647658348083496094e-01 1.809215188026428223e+00 2.172776013612747192e-01 1.679711937904357910e+00 6.464800983667373657e-02
6.697532534599304199e-01 1.048337519168853760e-01 4.085095226764678955e-01 -4.293825924396514893e-01 -1.576769948005676270e+00 5.468035340309143066e-01 -1.129505395889282227e+00 -1.141883850097656250e+00 1.251764893531799316e-01 7.337263226509094238e-01 7.981202602386474609e-01 1.258902192115783691e+00
-1.607761621475219727e+00 -6.265833973884582520e-01 4.812583327293395996e-01 -3.145098090171813965e-01 2.003956399857997894e-02 -3.021942973136901855e-01 9.056467413902282715e-01 -1.739103794097900391e+00 5.394752025604248047e-01 8.337031602859497070e-01 -8.997338414192199707e-01 2.908228039741516113e-01
-7.888120412826538086e-01 5.106710791587829590e-01 2.384419202804565430e+00 -2.230211496353149414e-01 2.939151823520660400e-01 -8.487414717674255371e-01 8.374347090721130371e-01 -1.120943427085876465e+00 3.847832977771759033e-01 1.599155783653259277e+00 2.536411762237548828e+00 1.050792932510375977e+00
4.665970504283905029e-01 1.381189227104187012e+00 -7.239568233489990234e-01 2.196725130081176758e+00 7.246538400650024414e-01 1.535891294479370117e+00 -6.962494254112243652e-01 -4.254970848560333252e-01 7.477753758430480957e-01 -4.128995239734649658e-01 5.686794519424438477e-01 1.128936886787414551e+00
8.189145922660827637e-01 -2.362828403711318970e-01 -1.656953692436218262e+00 -4.575682580471038818e-01 -1.503669321537017822e-01 1.129469633102416992e+00 6.624499559402465820e-01 -8.489718288183212280e-02 1.514926910400390625e+00 -4.258886873722076416e-01 4.468143284320831299e-01 -9.059055447578430176e-01
-7.256067395210266113e-01 -1.303541302680969238e+00 -5.495195984840393066e-01 -1.134366635233163834e-02 6.461130976676940918e-01 -2.396847754716873169e-01 -8.954453468322753906e-01 2.630217969417572021e-01 1.985299140214920044e-01 9.582695364952087402e-01 -1.925883740186691284e-01 -1.287257671356201172e+00
-1.797843456268310547e+00 -1.377163290977478027e+00 -8.727947622537612915e-02 -5.621339380741119385e-02 -4.907686710357666016e-01 -7.860611677169799805e-01 3.236466944217681885e-01 -2.915157675743103027e-01 -8.949101567268371582e-01 1.533450841903686523e+00 5.794469714164733887e-01 -4.695361256599426270e-01
-2.884277999401092529e-01 -6.910027470439672470e-03 -4.065586626529693604e-01 -4.082422256469726562e-01 -1.111145615577697754e+00 -6.841576099395751953e-02 8.707422018051147461e-02 5.040158629417419434e-01 4.954574406147003174e-01 -9.689688086509704590e-01 9.033179879188537598e-01 -1.115822315216064453e+00
